0x80003100 __check_pad3
0x80020BEC PumpLoad__19SNewFileSelectFrameFv
0x80020CB0 __dt__19SNewFileSelectFrameFv
0x80020DB0 __ct__19SNewFileSelectFrameFv
0x80020ED8 FindFileSelectOption__19SNewFileSelectFrameFP9CGuiFramei
0x800210D8 StartTextAnimating__19SNewFileSelectFrameFP12CGuiTextPaneQ24rstl7wstring
0x80021168 ComputeRandom__17SFileSelectOption
0x800211B4 DoCancel__14SFrontEndFrameFPC14CGuiTableGroup
0x800211B8 HandleActiveChange__14SFrontEndFrameFPC14CGuiTableGroup
0x80021210 DoSelectionChange__14SFrontEndFrameFPC14CGuiTableGroup
0x80021274 DoAdvance__14SFrontEndFrameFPC14CGuiTableGroup
0x80021374 Draw__14SFrontEndFrameFv
0x800213A0 ProcessUserInput__14SFrontEndFrameFRC11CFinalInput
0x800213DC Update__14SFrontEndFrameFf
0x800214D0 FinishedLoading__14SFrontEndFrameFv
0x80021820 PumpLoad__14SFrontEndFrameFv
0x800218E4 __dt__14SFrontEndFrameFv
0x8002194C __ct__14SFrontEndFrameFv
0x800219F8 OnMessage__16CStateSetterFlowFv
0x80021A38 __dt__16CStateSetterFlowFv
0x80021A98 __ct__16CStateSetterFlowFv
0x80021AF8 SetUIText__13SGBALinkFrameF7EUIType
0x80021E04 ProcessUserInput__13SGBALinkFrameFRC11CFinalInputb
0x80022010 Update__13SGBALinkFrameFf
0x80022058 FinishedLoading__13SGBALinkFrameFv
0x800221BC Draw__13SGBALinkFrameFv
0x800221E8 __dt__13SGBALinkFrameFv
0x80022224 __ct__13SGBALinkFrameFPC9CGuiFrameP11CGBASupportb
0x800222C4 Draw__17SNesEmulatorFrameFRC15CSaveGameScreen
0x80022448 ProcessUserInput__17SNesEmulatorFrameFRC11CFinalInputPC15CSaveGameScreen
0x8002251C Update__17SNesEmulatorFrameFfR15CSaveGameScreen
0x8002282C SetMode__17SNesEmulatorFrameF5EMode
0x80022AA8 __dt__17SNesEmulatorFrameFv
0x80022B5C __ct__17SNesEmulatorFrameFv
0x80022D68 SetPairText__12SGuiTextPairFRCQ24rstl7wstring
0x80022DF8 FindTextPanePair__14SFrontEndFrameFPC9CGuiFramePCc
0x80022E74 __ct__12SGuiTextPairFv
0x80022E84 FindAndSetPairText__14SFrontEndFrameFR9CGuiFramePCcRCQ24rstl7wstring
0x80022F54 PlayAdvanceSfx__11CFrontEndUIFv
0x80022FB8 __sinit_CFrontEndUI_cpp
0x80022FD8 Update__15CInputGeneratorFfR18CArchitectureQueue
0x800234B4 __ct__15CInputGeneratorFP10COsContextff
0x80023524 __dt__9CMainFlowFv
0x80023584 SetGameState__9CMainFlowF17EClientFlowStatesR18CArchitectureQueue
0x80023854 AdvanceGameState__9CMainFlowFR18CArchitectureQueue
0x800238FC Draw__9CMainFlowCFv
0x80023900 GetIsContinueDraw__9CMainFlowCFv
0x80023908 OnMessage__9CMainFlowFRC20CArchitectureMessageR18CArchitectureQueue
0x800239BC __ct__9CMainFlowFv
0x80023A24 Draw__13CMFGameLoaderCFv
0x80023A54 OnMessage__13CMFGameLoaderFRC20CArchitectureMessageR18CArchitectureQueue
0x80023EE4 MakeLoadDependancyList__13CMFGameLoaderFv
0x8002408C __dt__13CMFGameLoaderFv
0x80024194 __ct__13CMFGameLoaderFv
0x8002438C IsCameraActiveFlow__7CMFGameFv
0x800243B0 PlayerDied__7CMFGameFv
0x800243CC UnpauseGame__7CMFGameFv
0x80024414 EnterMessageScreen__7CMFGameFf
0x80024450 SaveGame__7CMFGameFv
0x8002448C EnterLogBook__7CMFGameFv
0x800244C8 PauseGame__7CMFGameFv
0x80024504 EnterMapScreen__7CMFGameFv
0x80024564 Draw__7CMFGameCFv
0x8002469C OnMessage__7CMFGameFRC20CArchitectureMessageR18CArchitectureQueue
0x80024D74 Touch__7CMFGameFv
0x80024E68 __dt__7CMFGameFv
0x80024F3C __ct__7CMFGameFQ24rstl25ncrc_ptr<13CStateManager>Q24rstl29ncrc_ptr<17CInGameGuiManager>R18CArchitectureQueue
0x800250DC __nw__27TOneStatic<13CStateManager>FUlPCcPCc
0x8002510C GetAllocSpace__27TOneStatic<13CStateManager>Fv
0x80025118 ReferenceCount__27TOneStatic<13CStateManager>Fv
0x8002513C __sinit_CMFGame_cpp
0x8002515C GetIsContinueDraw__9CAutoSaveCFv
0x80025164 Draw__9CAutoSaveCFv
0x80025188 OnMessage__9CAutoSaveFRC20CArchitectureMessageR18CArchitectureQueue
0x80025370 __dt__9CAutoSaveFv
0x800253E8 __ct__9CAutoSaveFv
0x80025710 Draw__8CCreditsCFv
0x8002581C Update__8CCreditsFfR18CArchitectureQueue
0x80026018 OnMessage__8CCreditsFRC20CArchitectureMessageR18CArchitectureQueue
0x800261FC __dt__8CCreditsFv
0x800262BC __ct__8CCreditsFv
0x80026958 Draw__10CPlayMovieCFv
0x800269B8 OnMessage__10CPlayMovieFRC20CArchitectureMessageR18CArchitectureQueue
0x800275A0 IsGameWon__10CPlayMovieF11EWhichMovie
0x800275DC __dt__10CPlayMovieFv
0x80027764 __ct__10CPlayMovieFQ210CPlayMovie11EWhichMovie
0x800280F8 GetIsContinueDraw__8CCreditsCFv
0x80028100 GetIsContinueDraw__10CPlayMovieCFv
0x80028204 __dt__13CSplashScreenFv
0x8002827C Draw__13CSplashScreenCFv
0x8002895C __dt__17CTextRenderBufferFv
0x80028CB4 __dt__18CTextExecuteBufferFv
0x80028D24 __dt__14CSaveableStateFv
0x80028E8C OnMessage__13CSplashScreenFRC20CArchitectureMessageR18CArchitectureQueue
0x800291FC __ct__13CSplashScreenFQ213CSplashScreen13ESplashScreen
0x8002947C PageInvoke__12CInstructionCFR16CFontRenderStateP17CTextRenderBuffer
0x80029480 GetAssets__12CInstructionCFRQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>
0x80029484 GetAssetCount__12CInstructionCFv
0x8002948C GetEventResourceIdForAnimResourceId__9CAnimDataCFi
0x800294B0 AddAdditiveSegData__9CAnimDataCFRC10CSegIdListR16CSegStatementSet
0x80029558 AdvanceAdditiveAnims__9CAnimDataFf
0x80029B08 UpdateAdditiveAnims__9CAnimDataFf
0x80029D5C AdvanceAdditiveAnim__9CAnimDataFR23rc_ptr<13CAnimTreeNode>RC13CCharAnimTime
0x80029F64 Simplified__11IAnimReaderFv
0x80029F9C IsAdditiveAnimation__9CAnimDataCFUi
0x8002A080 GetRootAnimationTree__9CAnimDataCFv
0x8002A088 GetAdditiveAnimationTree__9CAnimDataCFUi
0x8002A0C8 IsAdditiveAnimationAdded__9CAnimDataCFUi
0x8002A110 GetAdditiveAnimationWeight__9CAnimDataFUi
0x8002A158 DelAdditiveAnimation__9CAnimDataFUi
0x8002A1D0 AddAdditiveAnimation__9CAnimDataFUifbb
0x8002A4EC GetAnimationManager__9CAnimDataFv
0x8002A53C SetParticleCEXTValue__CAnimDataFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>if
0x8002A728 __cl__Q24rstl140select1st<Q24rstl119pair<Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>,Q24rstl28auto_ptr<16CParticleGenInfo>>>CFRCQ24rstl119pair<Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>,Q24rstl28auto_ptr<16CParticleGenInfo>>
0x8002ADC0 SetParticleEffectState__9CAnimDataFQ24rstl6stringbR13CStateManager
0x8002AE6C InitializeEffects__9CAnimDataFR13CStateManager7TAreaIdRC9CVector3f
0x8002AFB0 Touch__9CAnimDataCFRC13CSkinnedModeli
0x8002AFD8 GetTimeOfUserEvent__9CAnimDataCF14EUserEventTypeRC13CCharAnimTime
0x8002B300 __dt__13CInt32POINodeFv
0x8002B38C __ct__13CInt32POINodeFQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>UsRC13CCharAnimTimeibfiiiRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x8002B3F0 __dt__8CPOINodeFv
0x8002B458 MultiplyPlaybackRate__9CAnimDataFf
0x8002B468 SetPlaybackRate__9CAnimDataFf
0x8002B470 SetRandomPlaybackRate__9CAnimDataFR9CRandom16
0x8002B578 CalcPlaybackAlignmentParms__9CAnimDataFRC18CAnimPlaybackParmsRCQ24rstl25ncrc_ptr<13CAnimTreeNode>
0x8002C15C Inverse__9CMatrix3fCFv
0x8002C274 GetLocatorTransform__9CAnimDataCF6CSegIdPC13CCharAnimTime
0x8002C380 GetLocatorTransform__9CAnimDataCFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>PC13CCharAnimTime
0x8002C3EC IsAnimTimeRemaining__9CAnimDataCFfRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x8002C46C GetAnimTimeRemaining__9CAnimDataCFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x8002C4C8 GetAnimationDuration__9CAnimDataCFi
0x8002C754 GetAnimSysContext__9CAnimDataCFv
0x8002C770 GetAnimationManager__9CAnimDataCFv
0x8002C78C RecalcPoseBuilder__9CAnimDataCFPC13CCharAnimTime
0x8002C8F8 RenderAuxiliary__9CAnimDataCFRC14CFrustumPlanes
0x8002C91C Render__9CAnimDataCFRC13CSkinnedModelRC11CModelFlagsRCQ24rstl37optional_object<18CVertexMorphEffect>PCf
0x8002C978 SetupRender__9CAnimDataCFRC13CSkinnedModelRCQ24rstl37optional_object<18CVertexMorphEffect>PCf
0x8002CA04 PreRender__9CAnimDataFv
0x8002CA60 BuildPose__9CAnimDataFv
0x8002CAE4 PrimitiveSetToTokenVector__9CAnimDataFRCQ24rstl72set<10CPrimitive,Q24rstl18less<10CPrimitive>,Q24rstl17rmemory_allocator>RQ24rstl42vector<6CToken,Q24rstl17rmemory_allocator>b
0x8002CC78 GetAnimationPrimitives__9CAnimDataCFRC18CAnimPlaybackParmsRQ24rstl72set<10CPrimitive,Q24rstl18less<10CPrimitive>,Q24rstl17rmemory_allocator>
0x8002CD7C SetAnimation__9CAnimDataFRC18CAnimPlaybackParmsb
0x8002D158 DoAdvance__9CAnimDataFfRbR9CRandom16b
0x8002D72C Advance__9CAnimDataFfRC9CVector3fR13CStateManagerb
0x8002D8AC AdvanceIgnoreParticles__9CAnimDataFfR9CRandom16b
0x8002D8EC AdvanceAnim__9CAnimDataFR13CCharAnimTimeR9CVector3fR11CQuaternion
0x8002DEC4 SetXRayModel__9CAnimDataFRC21TLockedToken<6CModel>RC26TLockedToken<10CSkinRules>
0x8002DFB0 SetInfraModel__9CAnimDataFRC21TLockedToken<6CModel>RC26TLockedToken<10CSkinRules>
0x8002E09C SubstituteModelData__9CAnimDataFRC29TCachedToken<13CSkinnedModel>
0x8002E168 FreeCache__9CAnimDataFv
0x8002E1EC InitializeCache__9CAnimDataFv
0x8002E340 uninitialized_fill_n<P13CInt32POINode,13CInt32POINode>__4rstlFP13CInt32POINodeiRC13CInt32POINode
0x8002E430 DrawSkinnedModel__9CAnimDataCFRC13CSkinnedModelRC11CModelFlags
0x8002E4B0 PoseSkinnedModel__9CAnimDataCFRC13CSkinnedModelRC17CPoseAsTransformsRCQ24rstl37optional_object<18CVertexMorphEffect>PCf
0x8002E4E4 AdvanceParticles__9CAnimDataFRC12CTransform4ffRC9CVector3fR13CStateManager
0x8002E520 GetAverageVelocity__9CAnimDataCFi
0x8002E820 ResetPOILists__9CAnimDataFv
0x8002E838 GetLocatorSegId__9CAnimDataCFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>
0x8002E868 GetBoundingBox__9CAnimDataCFRC12CTransform4f
0x8002E8B4 GetBoundingBox__9CAnimDataCFv
0x8002EB88 GetContributionOfHighestInfluence__13CAnimTreeNodeCFv
0x8002EBC0 __dt__9CAnimDataFv
0x8002EEC4 __dt__14CCharacterInfoFv
0x8002F06C __dt__12CPASDatabaseFv
0x8002F1C0 __rf__Q24rstl126const_pointer_iterator<13CPASAnimState,Q24rstl50vector<13CPASAnimState,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>CFv
0x8002F39C __dt__Q214CCharacterInfo16CParticleResDataFv
0x8002F508 __dt__Q24rstl133vector<Q24rstl89pair<Q24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>,6CAABox>,Q24rstl17rmemory_allocator>Fv
0x8002F5B8 __dt__21CHierarchyPoseBuilderFv
0x8002F6E4 __dt__13CSoundPOINodeFv
0x8002F75C __dt__16CParticlePOINodeFv
0x8002F7EC __dt__12CBoolPOINodeFv
0x8002F864 __ct__9CAnimDataFUiRC14CCharacterInfoiibRC31TLockedToken<15CCharLayoutInfo>RC23TToken<13CSkinnedModel>RCQ24rstl62optional_object<43TLockedToken<27CSkinnedModelWithAvgNormals>>RCQ24rstl27ncrc_ptr<15CAnimSysContext>RCQ24rstl27rc_ptr<17CAnimationManager>RCQ24rstl28rc_ptr<18CTransitionManager>RC33TLockedToken<17CCharacterFactory>
0x80030250 __ct__13CSoundPOINodeFQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>UsRC13CCharAnimTimeibfiiiff
0x80030484 __ct__12CBoolPOINodeFQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>UsRC13CCharAnimTimeibfiib
0x800304D0 __ct__14CCharacterInfoFRC14CCharacterInfo
0x80030A48 __ct__12CPASDatabaseFRC12CPASDatabase
0x800311E8 lower_bound<Q24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>,Ui,Q24rstl79pair_sorter_finder<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl8less<Ui>>>__4rstlFQ24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl180const_p
0x8003132C __dt__13CAnimTreeNodeFv
0x80031590 __dt__17CPoseAsTransformsFv
0x800318C8 distance<Q24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>>__4rstlFQ24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22C
0x8003194C __distance<Q24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>>__4rstlFQ24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl180const_pointer_iterator<Q24rstl33pair<Ui,22CAdditiveAnimationInfo>,Q24rstl77vector<Q24rstl33pair<Ui,2
0x80031974 __sinit_CAnimData_cpp
0x80031A2C __dt__Q24rstl35reserved_vector<13CSoundPOINode,20>Fv
0x80031AC8 __dt__Q24rstl38reserved_vector<16CParticlePOINode,20>Fv
0x80031B64 __dt__Q24rstl35reserved_vector<13CInt32POINode,16>Fv
0x80031C00 __dt__Q24rstl33reserved_vector<12CBoolPOINode,8>Fv
0x80031C9C CanBuild__Q217CCharacterFactory13CDummyFactoryFRC10SObjectTag
0x80031CA4 GetResourceIdByName__Q217CCharacterFactory13CDummyFactoryCFPCc
0x80031CAC __dt__Q217CCharacterFactory13CDummyFactoryFv
0x80031D08 GetEventResourceIdForAnimResourceId__17CCharacterFactoryCFi
0x80032354 CreateCharacter__17CCharacterFactoryCFibRC33TLockedToken<17CCharacterFactory>i
0x800326FC __ct__17CCharacterFactoryFR11CSimplePoolRC17CAnimCharacterSetUi
0x80033540 GetNewDerivedObject__50TObjOwnerDerivedFromIObj<22CAnimationDatabaseGame>FP22CAnimationDatabaseGame
0x800335D0 __dt__Q24rstl20rc_ptr<10IMetaTrans>Fv
0x80033684 CancelBuild__Q217CCharacterFactory13CDummyFactoryFRC10SObjectTag
0x80033688 BuildAsync__Q217CCharacterFactory13CDummyFactoryFRC10SObjectTagRC15CVParamTransferPP4IObj
0x80033714 Build__Q217CCharacterFactory13CDummyFactoryFRC10SObjectTagRC15CVParamTransfer
0x80034044 __dt__17CCharacterFactoryFv
0x80034294 __dt__17CMetaTransFactoryFv
0x800346AC reserve__Q24rstl74vector<37TCachedToken<21CAllFormatsAnimSource>,Q24rstl17rmemory_allocator>Fi
0x800347B0 advance<Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>,i>__4rstlFRQ24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>i
0x800347DC __advance<Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>,i>__4rstlFRQ24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>iQ24rstl26random_access_iterator_tag
0x800347F0 distance<Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>>__4rstlFQ24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>
0x80034834 __distance<Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>>__4rstlFQ24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl130const_pointer_iterator<Q24rstl9pair<i,i>,Q24rstl52vector<Q24rstl9pair<i,i>,Q24rstl17rmemory_allocator>,Q24rstl17rmemory_allocator>Q24rstl26random_access_iterator_tag
0x8003484C CanBuild__Q224CCharacterFactoryBuilder13CDummyFactoryFRC10SObjectTag
0x80034854 GetResourceIdByName__Q224CCharacterFactoryBuilder13CDummyFactoryCFPCc
0x8003485C __dt__Q224CCharacterFactoryBuilder13CDummyFactoryFv
0x800348B8 GetFactory__24CCharacterFactoryBuilderFRC8CAnimRes
0x80034954 Null__15CVParamTransferFv
0x80034970 __dt__24CCharacterFactoryBuilderFv
0x800349EC __ct__24CCharacterFactoryBuilderFv_0
0x80034A40 CancelBuild__Q224CCharacterFactoryBuilder13CDummyFactoryFRC10SObjectTag
0x80034A44 BuildAsync__Q224CCharacterFactoryBuilder13CDummyFactoryFRC10SObjectTagRC15CVParamTransferPP4IObj
0x80034AD0 Build__Q224CCharacterFactoryBuilder13CDummyFactoryFRC10SObjectTagRC15CVParamTransfer
0x80034E04 __ct__12CTweakPlayerFR12CInputStream
0x800358DC __dt__12CTweakPlayerFv
0x80035938 __dl__26TOneStatic<12CTweakPlayer>FPv
0x80035964 ReferenceCount__26TOneStatic<12CTweakPlayer>Fv
0x80035988 RegisterResourceTweaks__7CTweaksFv
0x80035C48 RegisterTweaks__7CTweaksFv
0x80036CA0 __ct__7CTweaksFv
0x80036D58 IDFromFactory__FR11CResFactoryPCc
0x80036D88 __nw__29TOneStatic<15CTweakSlideShow>FUlPCcPCc
0x80036DB8 GetAllocSpace__29TOneStatic<15CTweakSlideShow>FUlPCcPCc
0x80036DC4 ReferenceCount__29TOneStatic<15CTweakSlideShow>Fv
0x80036E24 ReferenceCount__29TOneStatic<15CTweakPlayerRes>Fv
0x80036E84 ReferenceCount__26TOneStatic<12CTweakGunRes>Fv
0x80036EA8 __nw__30TOneStatic<16CTweakAutoMapper>FUlPCcPCc
0x80036ED8 GetAllocSpace__30TOneStatic<16CTweakAutoMapper>Fv
0x80036EE4 ReferenceCount__30TOneStatic<16CTweakAutoMapper>Fv
0x80036F08 __nw__29TOneStatic<15CTweakTargeting>FUlPCcPCc
0x80036F38 GetAllocSpace__29TOneStatic<15CTweakTargeting>Fv
0x80036F44 ReferenceCount__29TOneStatic<15CTweakTargeting>Fv
0x80036F68 __nw__29TOneStatic<15CTweakGuiColors>FUlPCcPCc
0x80036F98 GetAllocSpace__29TOneStatic<15CTweakGuiColors>Fv
0x80036FA4 ReferenceCount__29TOneStatic<15CTweakGuiColors>Fv
0x80036FC8 __nw__22TOneStatic<9CTweakGui>FUlPCcPCc
0x80036FF8 GetAllocSpace__22TOneStatic<9CTweakGui>Fv
0x80037004 ReferenceCount__22TOneStatic<9CTweakGui>Fv
0x80037028 __nw__29TOneStatic<15CTweakPlayerGun>FUlPCcPCc
0x80037058 GetAllocSpace__29TOneStatic<15CTweakPlayerGun>Fv
0x80037064 ReferenceCount__29TOneStatic<15CTweakPlayerGun>Fv
0x80037088 __nw__28TOneStatic<14CTweakParticle>FUlPCcPCc
0x800370B8 GetAllocSpace__28TOneStatic<14CTweakParticle>Fv
0x800370C4 ReferenceCount__28TOneStatic<14CTweakParticle>Fv
0x800370E8 __nw__24TOneStatic<10CTweakGame>FUlPCcPCc
0x80037118 GetAllocSpace__24TOneStatic<10CTweakGame>Fv
0x80037124 ReferenceCount__24TOneStatic<10CTweakGame>Fv
0x80037148 __nw__24TOneStatic<10CTweakBall>FUlPCcPCc
0x80037178 GetAllocSpace__24TOneStatic<10CTweakBall>Fv
0x80037184 ReferenceCount__24TOneStatic<10CTweakBall>Fv
0x800371A8 __nw__26TOneStatic<12CTweakPlayer>FUlPCcPCc
0x800371D8 GetAllocSpace__26TOneStatic<12CTweakPlayer>Fv
0x800371E4 __ct__10CTweakGameFR12CInputStream
0x80037348 __dt__10CTweakGameFv
0x800373D4 __dl__24TOneStatic<10CTweakGame>FPv
0x80037400 __dt__15CGameProjectileFv
0x80037554 ResolveCollisionWithActor__15CGameProjectileFRC14CRayCastResultR6CActorR13CStateManager
0x80037858 GetBeamAttribType__15CGameProjectileF11EWeaponType
0x800378A8 DeleteProjectileLight__15CGameProjectileFR13CStateManager
0x800378FC CreateProjectileLight__15CGameProjectileFRCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>RC6CLightR13CStateManager
0x800379E0 Chase__15CGameProjectileFfR13CStateManager
0x80037E58 UpdateHoming__15CGameProjectileFfR13CStateManager
0x80037EFC UpdateProjectileMovement__15CGameProjectileFfR13CStateManager
0x80037FFC DoCollisionCheck__15CGameProjectileFR9TUniqueIdR13CStateManager
0x80038274 ApplyDamageToActors__15CGameProjectileFR13CStateManager
0x800384B4 clear__Q24rstl59vector<22CProjectileTouchResult,Q24rstl17rmemory_allocator>Fv
0x80038510 FluidFXThink__15CGameProjectileFQ26CActor11EFluidStateR12CScriptWaterR13CStateManager
0x80038580 GetWeaponDescription__17CProjectileWeaponCFv
0x800385CC AcceptScriptMsg__15CGameProjectileF20EScriptObjectMessage9TUniqueIdR13CStateManager
0x80038688 Accept__15CGameProjectileFR8IVisitor
0x800386C0 RayCollisionCheckWithWorld__15CGameProjectileFR9TUniqueIdRC9CVector3fRC9CVector3ffRQ24rstl32reserved_vector<9TUniqueId,1024>R13CStateManager
0x80039074 CanCollideWith__15CGameProjectileFR6CActorR13CStateManager
0x8003920C CanCollideWithComplexCollision__15CGameProjectileFR6CActorR13CStateManager
0x80039A9C CanCollideWithGameObject__15CGameProjectileFR6CActorR13CStateManager
0x8003A018 CanBeShot__3CAiFRC13CStateManageri
0x8003A020 CanCollideWithTrigger__15CGameProjectileFR6CActorR13CStateManager
0x8003A270 GetTouchBounds__15CGameProjectileCFv
0x8003A2F8 GetProjectileBounds__15CGameProjectileCFv
0x8003A430 Render__15CGameProjectileCFRC13CStateManager
0x8003A484 __ct__15CGameProjectileFbRC28TToken<18CWeaponDescription>RCQ24rstl66basic_string<c,Q24rstl14char_traits<c>,Q24rstl17rmemory_allocator>11EWeaponTypeRC12CTransform4f14EMaterialTypesRC11CDamageInfo9TUniqueId7TAreaId9TUniqueId9TUniqueIdUibRC9CVector3fRCQ24rstl50optional_object<31TLockedToken<15CGenDescription>>sb
0x8003A7A4 CModelDataNull__10CModelDataFv
0x8003A7C4 clear_transform__FRC12CTransform4f
0x8003A820 SetPhazonBeamFeedback__10CPlayerGunFb
0x8003A904 DropPowerBomb__10CPlayerGunCFR13CStateManager
0x8003AAE4 ReturnToRestPose__10CPlayerGunFv
0x8003AB64 AsyncLoadSuit__10CPlayerGunFR13CStateManager
0x8003ABAC SetFidgetAnimBits__10CPlayerGunFib
0x8003AC3C IsFidgetLoaded__10CPlayerGunFv
0x8003AD00 UnLoadFidget__10CPlayerGunFv
0x8003AD8C AsyncLoadFidget__10CPlayerGunFR13CStateManager
0x8003AE90 ProcessGunMorph__10CPlayerGunFfR13CStateManager
0x8003B1CC EnableFx__10CGunWeaponFb
0x8003B1D0 ProcessPhazonGunMorph__10CPlayerGunFfR13CStateManager
0x8003B384 LoadHandAnimTokens__10CPlayerGunFv
0x8003B470 SetGunLightActive__10CPlayerGunFbR13CStateManager
0x8003B570 __ct__6CLightFCR6CLight
0x8003B614 UpdateGunLight__10CPlayerGunFRC12CTransform4fR13CStateManager
0x8003B784 DeleteGunLight__10CPlayerGunFR13CStateManager
0x8003B7D8 CreateGunLight__10CPlayerGunFR13CStateManager
0x8003B8EC CancelLockOn__10CPlayerGunFv
0x8003B94C UpdateAuxWeapons__10CPlayerGunFfRC12CTransform4fR13CStateManager
0x8003BC30 EnableSecondaryFx__10CGunWeaponFQ210CGunWeapon16ESecondaryFxType
0x8003BC38 ReturnArmAndGunToDefault__10CPlayerGunFR13CStateManagerb
0x8003BCCC UpdateLeftArmTransform__10CPlayerGunFRC10CModelDataRC13CStateManager
0x8003BDB8 EnterFidget__10CPlayerGunFR13CStateManager
0x8003BEBC EnterFreeLook__10CPlayerGunFR13CStateManager
0x8003BF48 CancelCharge__10CPlayerGunFR13CStateManagerb
0x8003BFF8 DoUserAnimEvent__10CPlayerGunFfR13CStateManagerRC13CInt32POINode14EUserEventType
